lat;lon;crs;total
6.5;-59.5;b'';
6.5;-58.5;b'';
6.5;-57.5;b'';
6.5;-56.5;b'';0.44019604
6.5;-55.5;b'';0.4408771
6.5;-54.5;b'';0.44212762
6.5;-53.5;b'';0.4451533
6.5;-52.5;b'';0.44812316
6.5;-51.5;b'';0.45023054
6.5;-50.5;b'';0.4524061
6.5;-49.5;b'';0.45425016
6.5;-48.5;b'';0.45445642
6.5;-47.5;b'';0.45401248
6.5;-46.5;b'';0.45387498
6.5;-45.5;b'';0.45368132
6.5;-44.5;b'';0.45316887
6.5;-43.5;b'';0.45266896
6.5;-42.5;b'';0.45218143
6.5;-41.5;b'';0.45194373
6.5;-40.5;b'';0.45208114
6.5;-39.5;b'';0.45208114
6.5;-38.5;b'';0.45201245
6.5;-37.5;b'';0.45213756
6.5;-36.5;b'';0.45262522
6.5;-35.5;b'';0.45336264
6.5;-34.5;b'';0.4540562
6.5;-33.5;b'';0.45480627
6.5;-32.5;b'';0.45515648
6.5;-31.5;b'';0.45543784
6.5;-30.5;b'';0.45580038
6.5;-29.5;b'';0.45580038
6.5;-28.5;b'';0.45580038
6.5;-27.5;b'';0.45567542
6.5;-26.5;b'';0.45542544
6.5;-25.5;b'';0.45510665
6.5;-24.5;b'';0.45467538
6.5;-23.5;b'';0.45443773
6.5;-22.5;b'';0.45470017
6.5;-21.5;b'';0.45496267
6.5;-20.5;b'';0.45514384
6.5;-19.5;b'';0.45596248
6.5;-18.5;b'';0.45679379
6.5;-17.5;b'';0.4571127
6.5;-16.5;b'';0.45648795
6.5;-15.5;b'';0.4547822
6.5;-14.5;b'';0.45163304
6.5;-13.5;b'';0.44603997
6.5;-12.5;b'';0.4384904
6.5;-11.5;b'';0.429372
6.5;-10.5;b'';
6.5;-9.5;b'';
6.5;-8.5;b'';
6.5;-7.5;b'';
6.5;-6.5;b'';
6.5;-5.5;b'';
6.5;-4.5;b'';
6.5;-3.5;b'';
6.5;-2.5;b'';
6.5;-1.5;b'';
6.5;-0.5;b'';
6.5;0.5;b'';
6.5;1.5;b'';
6.5;2.5;b'';
6.5;3.5;b'';
6.5;4.5;b'';
6.5;5.5;b'';
6.5;6.5;b'';
6.5;7.5;b'';
6.5;8.5;b'';
6.5;9.5;b'';
6.5;10.5;b'';
6.5;11.5;b'';
6.5;12.5;b'';
6.5;13.5;b'';
6.5;14.5;b'';
6.5;15.5;b'';
6.5;16.5;b'';
6.5;17.5;b'';
6.5;18.5;b'';
6.5;19.5;b'';
6.5;20.5;b'';
6.5;21.5;b'';
6.5;22.5;b'';
6.5;23.5;b'';
6.5;24.5;b'';
6.5;25.5;b'';
6.5;26.5;b'';
6.5;27.5;b'';
6.5;28.5;b'';
6.5;29.5;b'';
6.5;30.5;b'';
6.5;31.5;b'';
6.5;32.5;b'';
6.5;33.5;b'';
6.5;34.5;b'';
6.5;35.5;b'';
6.5;36.5;b'';
6.5;37.5;b'';
6.5;38.5;b'';
6.5;39.5;b'';
6.5;40.5;b'';
6.5;41.5;b'';
6.5;42.5;b'';
6.5;43.5;b'';
6.5;44.5;b'';
6.5;45.5;b'';
6.5;46.5;b'';
6.5;47.5;b'';
6.5;48.5;b'';
6.5;49.5;b'';0.39879647
6.5;50.5;b'';0.41148362
6.5;51.5;b'';0.42083916
6.5;52.5;b'';0.4257823
6.5;53.5;b'';0.42704424
6.5;54.5;b'';0.42656907
6.5;55.5;b'';0.4255127
6.5;56.5;b'';0.42408124
6.5;57.5;b'';0.42269388
6.5;58.5;b'';0.4219877
6.5;59.5;b'';0.4216815
6.5;60.5;b'';0.4216941
6.5;61.5;b'';0.4215127
6.5;62.5;b'';0.42094392
6.5;63.5;b'';0.42076272
6.5;64.5;b'';0.4206378
6.5;65.5;b'';0.42031923
6.5;66.5;b'';0.4195568
6.5;67.5;b'';0.41861305
6.5;68.5;b'';0.41811305
6.5;69.5;b'';0.41715685
6.5;70.5;b'';0.41590673
6.5;71.5;b'';0.4145879
6.5;72.5;b'';0.41356277
6.5;73.5;b'';0.41292542
6.5;74.5;b'';0.412551
6.5;75.5;b'';0.41317597
6.5;76.5;b'';0.41298276
6.5;77.5;b'';0.40958405
6.5;78.5;b'';0.4045031
6.5;79.5;b'';0.4000469
6.5;80.5;b'';
6.5;81.5;b'';
6.5;82.5;b'';0.40787038
6.5;83.5;b'';0.41550717
6.5;84.5;b'';0.42040667
6.5;85.5;b'';0.42200017
6.5;86.5;b'';0.42208147
6.5;87.5;b'';0.42146903
6.5;88.5;b'';0.42098147
6.5;89.5;b'';0.42117515
6.5;90.5;b'';0.4213814
6.5;91.5;b'';0.42160025
6.5;92.5;b'';0.42213765
6.5;93.5;b'';0.42224374
6.5;94.5;b'';0.42114314
6.5;95.5;b'';0.41776752
6.5;96.5;b'';0.41206136
6.5;97.5;b'';0.4052992
6.5;98.5;b'';0.39895573
6.5;99.5;b'';0.3945185
6.5;100.5;b'';
6.5;101.5;b'';
6.5;102.5;b'';0.40063024
6.5;103.5;b'';0.40553123
6.5;104.5;b'';0.4094321
6.5;105.5;b'';0.4128202
6.5;106.5;b'';0.4167203
6.5;107.5;b'';0.42164493
6.5;108.5;b'';0.4278881
6.5;109.5;b'';0.43303686
6.5;110.5;b'';0.4358109
6.5;111.5;b'';0.43632317
6.5;112.5;b'';0.43379802
6.5;113.5;b'';0.42856655
6.5;114.5;b'';0.4203784
6.5;115.5;b'';0.41002148
6.5;116.5;b'';
6.5;117.5;b'';
6.5;118.5;b'';0.3806091
6.5;119.5;b'';0.37497252
6.5;120.5;b'';0.37144202
6.5;121.5;b'';
6.5;122.5;b'';0.3830325
6.5;123.5;b'';0.39698356
6.5;124.5;b'';
6.5;125.5;b'';
6.5;126.5;b'';0.44113883
6.5;127.5;b'';0.44680685
6.5;128.5;b'';0.44728762
6.5;129.5;b'';0.44424978
6.5;130.5;b'';0.44048706
6.5;131.5;b'';0.43803087
6.5;132.5;b'';0.43653107
6.5;133.5;b'';0.43529373
6.5;134.5;b'';0.43444377
6.5;135.5;b'';0.43408126
6.5;136.5;b'';0.4334999
6.5;137.5;b'';0.43259987
6.5;138.5;b'';0.43228096
6.5;139.5;b'';0.4323495
6.5;140.5;b'';0.43222457
6.5;141.5;b'';0.43178087
6.5;142.5;b'';0.43151838
6.5;143.5;b'';0.43144947
6.5;144.5;b'';0.43163052
6.5;145.5;b'';0.4318119
6.5;146.5;b'';0.43124327
6.5;147.5;b'';0.43054956
6.5;148.5;b'';0.42978716
6.5;149.5;b'';0.42839986
6.5;150.5;b'';0.42751247
6.5;151.5;b'';0.42851248
6.5;152.5;b'';0.4324811
6.5;153.5;b'';0.4399621
6.5;154.5;b'';0.4501931
6.5;155.5;b'';0.461924
6.5;156.5;b'';0.47366732
6.5;157.5;b'';0.48278603
6.5;158.5;b'';0.48536712
6.5;159.5;b'';0.48031712
6.5;160.5;b'';0.47124258
6.5;161.5;b'';0.46231785
6.5;162.5;b'';0.45526809
6.5;163.5;b'';0.45077437
6.5;164.5;b'';0.4490556
6.5;165.5;b'';0.44998688
6.5;166.5;b'';0.45381814
6.5;167.5;b'';0.46028692
6.5;168.5;b'';0.46881175
6.5;169.5;b'';0.47836137
6.5;170.5;b'';0.48652357
6.5;171.5;b'';0.48941103
6.5;172.5;b'';0.48502383
6.5;173.5;b'';0.4759491
6.5;174.5;b'';0.46580544
6.5;175.5;b'';0.4569242
6.5;176.5;b'';0.45006782
6.5;177.5;b'';0.44498673
6.5;178.5;b'';0.44128066
6.5;179.5;b'';0.4392119
7.5;-179.5;b'';0.44021815
7.5;-178.5;b'';0.43938667
7.5;-177.5;b'';0.43899912
7.5;-176.5;b'';0.43905544
7.5;-175.5;b'';0.4391117
7.5;-174.5;b'';0.4385993
7.5;-173.5;b'';0.43801817
7.5;-172.5;b'';0.4380869
7.5;-171.5;b'';0.4382244
7.5;-170.5;b'';0.43829316
7.5;-169.5;b'';0.43848696
7.5;-168.5;b'';0.43891805
7.5;-167.5;b'';0.43909916
7.5;-166.5;b'';0.43891788
7.5;-165.5;b'';0.43873668
7.5;-164.5;b'';0.43873677
7.5;-163.5;b'';0.43898672
7.5;-162.5;b'';0.43879288
7.5;-161.5;b'';0.43834925
7.5;-160.5;b'';0.43816805
7.5;-159.5;b'';0.43804318
7.5;-158.5;b'';0.43759927
7.5;-157.5;b'';0.43684918
7.5;-156.5;b'';0.43647414
7.5;-155.5;b'';0.43647414
7.5;-154.5;b'';0.43647414
7.5;-153.5;b'';0.43628043
7.5;-152.5;b'';0.436018
7.5;-151.5;b'';0.4358805
7.5;-150.5;b'';0.43529907
7.5;-149.5;b'';0.43448025
7.5;-148.5;b'';0.434174
7.5;-147.5;b'';0.43404895
7.5;-146.5;b'';0.433674
7.5;-145.5;b'';0.4333117
7.5;-144.5;b'';0.43268663
7.5;-143.5;b'';0.43217403
7.5;-142.5;b'';0.43217403
7.5;-141.5;b'';0.43185544
7.5;-140.5;b'';0.43128675
7.5;-139.5;b'';0.43084297
7.5;-138.5;b'';0.43014923
7.5;-137.5;b'';0.4293867
7.5;-136.5;b'';0.4288868
7.5;-135.5;b'';0.42858052
7.5;-134.5;b'';0.42838678
7.5;-133.5;b'';0.42794314
7.5;-132.5;b'';0.4275557
7.5;-131.5;b'';0.42774945
7.5;-130.5;b'';0.42774948
7.5;-129.5;b'';0.42705613
7.5;-128.5;b'';0.4264876
7.5;-127.5;b'';0.42634997
7.5;-126.5;b'';0.42608753
7.5;-125.5;b'';0.4253376
7.5;-124.5;b'';0.42529362
7.5;-123.5;b'';0.4254748
7.5;-122.5;b'';0.42521244
7.5;-121.5;b'';0.4251564
7.5;-120.5;b'';0.42503136
7.5;-119.5;b'';0.42451882
7.5;-118.5;b'';0.42431274
7.5;-117.5;b'';0.42460656
7.5;-116.5;b'';0.42511907
7.5;-115.5;b'';0.425769
7.5;-114.5;b'';0.42633772
7.5;-113.5;b'';0.42765632
7.5;-112.5;b'';0.42972475
7.5;-111.5;b'';0.43209973
7.5;-110.5;b'';0.43498698
7.5;-109.5;b'';0.4379992
7.5;-108.5;b'';0.4416364
7.5;-107.5;b'';0.4460922
7.5;-106.5;b'';0.4505481
7.5;-105.5;b'';0.4555727
7.5;-104.5;b'';0.46052837
7.5;-103.5;b'';0.46472198
7.5;-102.5;b'';0.46823424
7.5;-101.5;b'';0.4701901
7.5;-100.5;b'';0.4711339
7.5;-99.5;b'';0.47074652
7.5;-98.5;b'';0.46872157
7.5;-97.5;b'';0.46602798
7.5;-96.5;b'';0.45515528
7.5;-95.5;b'';0.43686265
7.5;-94.5;b'';0.42838663
7.5;-93.5;b'';0.42983037
7.5;-92.5;b'';0.4319674
7.5;-91.5;b'';0.43511707
7.5;-90.5;b'';0.43872303
7.5;-89.5;b'';0.4425791
7.5;-88.5;b'';0.44729742
7.5;-87.5;b'';0.45151597
7.5;-86.5;b'';0.4537223
7.5;-85.5;b'';0.4520289
7.5;-84.5;b'';0.44417363
7.5;-83.5;b'';0.43154353
7.5;-82.5;b'';0.41877523
7.5;-81.5;b'';0.4090188
7.5;-80.5;b'';
7.5;-79.5;b'';0.4070738
7.5;-78.5;b'';0.4197324
7.5;-77.5;b'';
7.5;-76.5;b'';
7.5;-75.5;b'';
7.5;-74.5;b'';
7.5;-73.5;b'';
7.5;-72.5;b'';
7.5;-71.5;b'';
7.5;-70.5;b'';
7.5;-69.5;b'';
7.5;-68.5;b'';
7.5;-67.5;b'';
7.5;-66.5;b'';
7.5;-65.5;b'';
7.5;-64.5;b'';
7.5;-63.5;b'';
7.5;-62.5;b'';
7.5;-61.5;b'';
7.5;-60.5;b'';
7.5;-59.5;b'';
7.5;-58.5;b'';
7.5;-57.5;b'';0.44832796
7.5;-56.5;b'';0.45284104
7.5;-55.5;b'';0.4542283
7.5;-54.5;b'';0.45342273
7.5;-53.5;b'';0.45242423
7.5;-52.5;b'';0.4516751
7.5;-51.5;b'';0.45132524
7.5;-50.5;b'';0.45218158
7.5;-49.5;b'';0.45345655
7.5;-48.5;b'';0.45390016
7.5;-47.5;b'';0.45383137
7.5;-46.5;b'';0.45356894
7.5;-45.5;b'';0.4530565
7.5;-44.5;b'';0.4524877
7.5;-43.5;b'';0.45205635
7.5;-42.5;b'';0.45199996
7.5;-41.5;b'';0.45226234
7.5;-40.5;b'';0.4525374
7.5;-39.5;b'';0.45260605
7.5;-38.5;b'';0.45234364
7.5;-37.5;b'';0.45208126
7.5;-36.5;b'';0.45213753
7.5;-35.5;b'';0.45275012
7.5;-34.5;b'';0.4535566
7.5;-33.5;b'';0.45393172
7.5;-32.5;b'';0.45403165
7.5;-31.5;b'';0.45406294
7.5;-30.5;b'';0.4541193
7.5;-29.5;b'';0.45436916
7.5;-28.5;b'';0.45455027
7.5;-27.5;b'';0.45442525
7.5;-26.5;b'';0.4543001
7.5;-25.5;b'';0.4539377
7.5;-24.5;b'';0.4535752
7.5;-23.5;b'';0.4534503
7.5;-22.5;b'';0.4539627
7.5;-21.5;b'';0.45459995
7.5;-20.5;b'';0.45478135
7.5;-19.5;b'';0.4556002
7.5;-18.5;b'';0.45611286
7.5;-17.5;b'';0.4552946
7.5;-16.5;b'';0.45303267
7.5;-15.5;b'';0.44899598
7.5;-14.5;b'';0.4432653
7.5;-13.5;b'';0.43547827
7.5;-12.5;b'';
7.5;-11.5;b'';
7.5;-10.5;b'';
7.5;-9.5;b'';
7.5;-8.5;b'';
7.5;-7.5;b'';
7.5;-6.5;b'';
7.5;-5.5;b'';
7.5;-4.5;b'';
7.5;-3.5;b'';
7.5;-2.5;b'';
7.5;-1.5;b'';
7.5;-0.5;b'';
7.5;0.5;b'';
7.5;1.5;b'';
7.5;2.5;b'';
7.5;3.5;b'';
7.5;4.5;b'';
7.5;5.5;b'';
7.5;6.5;b'';
7.5;7.5;b'';
7.5;8.5;b'';
7.5;9.5;b'';
7.5;10.5;b'';
7.5;11.5;b'';
7.5;12.5;b'';
7.5;13.5;b'';
7.5;14.5;b'';
7.5;15.5;b'';
7.5;16.5;b'';
7.5;17.5;b'';
7.5;18.5;b'';
7.5;19.5;b'';
7.5;20.5;b'';
7.5;21.5;b'';
7.5;22.5;b'';
7.5;23.5;b'';
7.5;24.5;b'';
7.5;25.5;b'';
7.5;26.5;b'';
7.5;27.5;b'';
7.5;28.5;b'';
7.5;29.5;b'';
7.5;30.5;b'';
7.5;31.5;b'';
7.5;32.5;b'';
7.5;33.5;b'';
7.5;34.5;b'';
7.5;35.5;b'';
7.5;36.5;b'';
7.5;37.5;b'';
7.5;38.5;b'';
7.5;39.5;b'';
7.5;40.5;b'';
7.5;41.5;b'';
7.5;42.5;b'';
7.5;43.5;b'';
7.5;44.5;b'';
7.5;45.5;b'';
7.5;46.5;b'';
7.5;47.5;b'';
7.5;48.5;b'';
7.5;49.5;b'';
7.5;50.5;b'';0.40232754
7.5;51.5;b'';0.41438922
7.5;52.5;b'';0.42217588
7.5;53.5;b'';0.4253254
7.5;54.5;b'';0.4257938
7.5;55.5;b'';0.42500004
7.5;56.5;b'';0.4237627
7.5;57.5;b'';0.4222501
7.5;58.5;b'';0.4215313
7.5;59.5;b'';0.42085022
7.5;60.5;b'';0.42030668
7.5;61.5;b'';0.42037544
7.5;62.5;b'';0.4195568
7.5;63.5;b'';0.41900072
7.5;64.5;b'';0.41887563
7.5;65.5;b'';0.41816944
7.5;66.5;b'';0.4172257
7.5;67.5;b'';0.4165443
7.5;68.5;b'';0.41579443
7.5;69.5;b'';0.41464448
7.5;70.5;b'';0.41395053
7.5;71.5;b'';0.4130067
7.5;72.5;b'';0.41336855
7.5;73.5;b'';0.41311818
7.5;74.5;b'';0.41041255
7.5;75.5;b'';0.40802687
7.5;76.5;b'';0.40362865
7.5;77.5;b'';0.39682913
7.5;78.5;b'';0.3909979
7.5;79.5;b'';0.38717875
7.5;80.5;b'';
7.5;81.5;b'';
7.5;82.5;b'';0.40280104
7.5;83.5;b'';0.41317528
7.5;84.5;b'';0.4193689
7.5;85.5;b'';0.42139387
7.5;86.5;b'';0.42122525
7.5;87.5;b'';0.4206814
7.5;88.5;b'';0.42044377
7.5;89.5;b'';0.4204565
7.5;90.5;b'';0.42066273
7.5;91.5;b'';0.42113122
7.5;92.5;b'';0.42229348
7.5;93.5;b'';0.423137
7.5;94.5;b'';0.42348066
7.5;95.5;b'';0.4215055
7.5;96.5;b'';0.41556177
7.5;97.5;b'';0.40742475
7.5;98.5;b'';0.39944407
7.5;99.5;b'';
7.5;100.5;b'';
7.5;101.5;b'';0.39986792
7.5;102.5;b'';0.40326843
7.5;103.5;b'';0.40496287
7.5;104.5;b'';0.40513268
7.5;105.5;b'';0.40562114
7.5;106.5;b'';0.40889645
7.5;107.5;b'';0.41540223
7.5;108.5;b'';0.423989
7.5;109.5;b'';0.43260723
7.5;110.5;b'';0.43845034
7.5;111.5;b'';0.4402686
7.5;112.5;b'';0.43849334
7.5;113.5;b'';0.4342743
7.5;114.5;b'';0.4296105
7.5;115.5;b'';0.42359623
7.5;116.5;b'';0.41473883
7.5;117.5;b'';0.4056631
7.5;118.5;b'';0.3977941
7.5;119.5;b'';0.39003173
7.5;120.5;b'';0.3833639
7.5;121.5;b'';0.37999052
7.5;122.5;b'';
7.5;123.5;b'';0.38848966
7.5;124.5;b'';
7.5;125.5;b'';
7.5;126.5;b'';
7.5;127.5;b'';0.4426392
7.5;128.5;b'';0.44521984
7.5;129.5;b'';0.4434445
7.5;130.5;b'';0.4405942
7.5;131.5;b'';0.43841276
7.5;132.5;b'';0.4366064
7.5;133.5;b'';0.43542495
7.5;134.5;b'';
7.5;135.5;b'';0.43395004
7.5;136.5;b'';0.43399364
7.5;137.5;b'';0.43366203
7.5;138.5;b'';0.43366203
7.5;139.5;b'';0.4340621
7.5;140.5;b'';0.43381208
7.5;141.5;b'';0.43359318
7.5;142.5;b'';0.43363672
7.5;143.5;b'';0.4338867
7.5;144.5;b'';0.43419307
7.5;145.5;b'';0.43412438
7.5;146.5;b'';0.43318066
7.5;147.5;b'';0.43230572
7.5;148.5;b'';0.431362
7.5;149.5;b'';0.4295308
7.5;150.5;b'';0.42851824
7.5;151.5;b'';0.42946205
7.5;152.5;b'';0.43355578
7.5;153.5;b'';0.4414684
7.5;154.5;b'';0.45188102
7.5;155.5;b'';0.46375018
7.5;156.5;b'';0.4754943
7.5;157.5;b'';0.4842945
7.5;158.5;b'';0.48675114
7.5;159.5;b'';0.48176974
7.5;160.5;b'';0.47263807
7.5;161.5;b'';0.46339417
7.5;162.5;b'';0.45621896
7.5;163.5;b'';0.4519875
7.5;164.5;b'';0.4507123
7.5;165.5;b'';0.4517559
7.5;166.5;b'';0.45514375
7.5;167.5;b'';0.46129388
7.5;168.5;b'';0.46987525
7.5;169.5;b'';0.47974426
7.5;170.5;b'';0.48822564
7.5;171.5;b'';0.49115697
7.5;172.5;b'';0.4866879
7.5;173.5;b'';0.47787493
7.5;174.5;b'';0.46800596
7.5;175.5;b'';0.45926207
7.5;176.5;b'';0.45253086
7.5;177.5;b'';0.4472558
7.5;178.5;b'';0.44348067
7.5;179.5;b'';0.44128704
8.5;-179.5;b'';0.4418683
8.5;-178.5;b'';0.44135594
8.5;-177.5;b'';0.44116202
8.5;-176.5;b'';0.44128695
8.5;-175.5;b'';0.4408435
8.5;-174.5;b'';0.44008106
8.5;-173.5;b'';0.4396933
8.5;-172.5;b'';0.43976212
8.5;-171.5;b'';0.43983093
8.5;-170.5;b'';0.43983093
8.5;-169.5;b'';0.4399684
8.5;-168.5;b'';0.44034356
8.5;-167.5;b'';0.44066244
8.5;-166.5;b'';0.4409809
8.5;-165.5;b'';0.44110566
8.5;-164.5;b'';0.44085565
8.5;-163.5;b'';0.44129938
8.5;-162.5;b'';0.4415617
8.5;-161.5;b'';0.44099292
8.5;-160.5;b'';0.44049302
8.5;-159.5;b'';0.44036788
8.5;-158.5;b'';0.44029903
8.5;-157.5;b'';0.43998018
8.5;-156.5;b'';0.4397863
8.5;-155.5;b'';0.439855
8.5;-154.5;b'';0.4399237
8.5;-153.5;b'';0.43986735
8.5;-152.5;b'';0.43942365
8.5;-151.5;b'';0.4390925
8.5;-150.5;b'';0.4389674
8.5;-149.5;b'';0.4384548
8.5;-148.5;b'';0.43794242
8.5;-147.5;b'';0.4377613
8.5;-146.5;b'';0.43751115
8.5;-145.5;b'';0.43682986
8.5;-144.5;b'';0.43608004
8.5;-143.5;b'';0.4357051
8.5;-142.5;b'';0.43545523
8.5;-141.5;b'';0.43487397
8.5;-140.5;b'';0.43437377
8.5;-139.5;b'';0.43407997
8.5;-138.5;b'';0.43331757
8.5;-137.5;b'';0.43254256
8.5;-136.5;b'';0.43212372
8.5;-135.5;b'';0.43151146
8.5;-134.5;b'';0.4309991
8.5;-133.5;b'';0.4301805
8.5;-132.5;b'';0.42941815
8.5;-131.5;b'';0.4297243
8.5;-130.5;b'';0.42951813
8.5;-129.5;b'';0.42806196
8.5;-128.5;b'';0.42706203
8.5;-127.5;b'';0.42700583
8.5;-126.5;b'';0.42674333
8.5;-125.5;b'';0.425912
8.5;-124.5;b'';0.42574358
8.5;-123.5;b'';0.4256751
8.5;-122.5;b'';0.42502517
8.5;-121.5;b'';0.4248438
8.5;-120.5;b'';0.42478752
8.5;-119.5;b'';0.4244687
8.5;-118.5;b'';0.424331
8.5;-117.5;b'';0.4245122
8.5;-116.5;b'';0.42489982
8.5;-115.5;b'';0.42560607
8.5;-114.5;b'';0.42656213
8.5;-113.5;b'';0.428337
8.5;-112.5;b'';0.43111187
8.5;-111.5;b'';0.43406782
8.5;-110.5;b'';0.43777376
8.5;-109.5;b'';0.44204825
8.5;-108.5;b'';0.44676667
8.5;-107.5;b'';0.45273495
8.5;-106.5;b'';0.45900917
8.5;-105.5;b'';0.46547747
8.5;-104.5;b'';0.4721269
8.5;-103.5;b'';0.4777637
8.5;-102.5;b'';0.48215085
8.5;-101.5;b'';0.4850257
8.5;-100.5;b'';0.4862755
8.5;-99.5;b'';0.48588783
8.5;-98.5;b'';0.48347554
8.5;-97.5;b'';0.47990713
8.5;-96.5;b'';0.47514516
8.5;-95.5;b'';0.45195335
8.5;-94.5;b'';0.43247956
8.5;-93.5;b'';0.43449172
8.5;-92.5;b'';0.43751663
8.5;-91.5;b'';0.44141656
8.5;-90.5;b'';0.44588503
8.5;-89.5;b'';0.45049104
8.5;-88.5;b'';0.45509776
8.5;-87.5;b'';0.45906702
8.5;-86.5;b'';0.4605112
8.5;-85.5;b'';0.45748663
8.5;-84.5;b'';0.44849247
8.5;-83.5;b'';
8.5;-82.5;b'';
8.5;-81.5;b'';
8.5;-80.5;b'';
8.5;-79.5;b'';
8.5;-78.5;b'';
8.5;-77.5;b'';
8.5;-76.5;b'';
8.5;-75.5;b'';
8.5;-74.5;b'';
8.5;-73.5;b'';
8.5;-72.5;b'';
8.5;-71.5;b'';
8.5;-70.5;b'';
8.5;-69.5;b'';
8.5;-68.5;b'';
8.5;-67.5;b'';
8.5;-66.5;b'';
8.5;-65.5;b'';
8.5;-64.5;b'';
8.5;-63.5;b'';
8.5;-62.5;b'';
8.5;-61.5;b'';
8.5;-60.5;b'';
8.5;-59.5;b'';0.44175848
8.5;-58.5;b'';0.4501164
8.5;-57.5;b'';0.45514306
8.5;-56.5;b'';0.45803094
8.5;-55.5;b'';0.45937496
8.5;-54.5;b'';0.45789966
8.5;-53.5;b'';0.45488673
8.5;-52.5;b'';0.45205593
8.5;-51.5;b'';0.45086256
8.5;-50.5;b'';0.45176244
8.5;-49.5;b'';0.45285624
8.5;-48.5;b'';0.45335644
8.5;-47.5;b'';0.45327526
8.5;-46.5;b'';0.45281905
8.5;-45.5;b'';0.45225024
8.5;-44.5;b'';0.45205632
8.5;-43.5;b'';0.45193118
8.5;-42.5;b'';0.45212498
8.5;-41.5;b'';0.45244378
8.5;-40.5;b'';0.4525814
8.5;-39.5;b'';0.45265016
8.5;-38.5;b'';0.45240012
8.5;-37.5;b'';0.45215002
8.5;-36.5;b'';0.45215002
8.5;-35.5;b'';0.45233136
8.5;-34.5;b'';0.452569
8.5;-33.5;b'';0.4525566
8.5;-32.5;b'';0.45254427
8.5;-31.5;b'';0.45251927
8.5;-30.5;b'';0.4525629
8.5;-29.5;b'';0.45286933
8.5;-28.5;b'';0.45305067
8.5;-27.5;b'';0.45305067
8.5;-26.5;b'';0.45305067
8.5;-25.5;b'';0.45307532
8.5;-24.5;b'';0.45296264
8.5;-23.5;b'';0.45271268
8.5;-22.5;b'';0.4531003
8.5;-21.5;b'';0.45397544
8.5;-20.5;b'';0.4544751
8.5;-19.5;b'';0.45491895
8.5;-18.5;b'';0.45435077
8.5;-17.5;b'';0.45152026
8.5;-16.5;b'';0.446565
8.5;-15.5;b'';0.44014078
8.5;-14.5;b'';0.4327725
8.5;-13.5;b'';0.42391634
8.5;-12.5;b'';
8.5;-11.5;b'';
8.5;-10.5;b'';
8.5;-9.5;b'';
8.5;-8.5;b'';
8.5;-7.5;b'';
8.5;-6.5;b'';
8.5;-5.5;b'';
8.5;-4.5;b'';
8.5;-3.5;b'';
8.5;-2.5;b'';
8.5;-1.5;b'';
8.5;-0.5;b'';
8.5;0.5;b'';
8.5;1.5;b'';
8.5;2.5;b'';
8.5;3.5;b'';
8.5;4.5;b'';
8.5;5.5;b'';
8.5;6.5;b'';
8.5;7.5;b'';
8.5;8.5;b'';
8.5;9.5;b'';
8.5;10.5;b'';
8.5;11.5;b'';
8.5;12.5;b'';
8.5;13.5;b'';
8.5;14.5;b'';
8.5;15.5;b'';
8.5;16.5;b'';
8.5;17.5;b'';
8.5;18.5;b'';
8.5;19.5;b'';
8.5;20.5;b'';
8.5;21.5;b'';
8.5;22.5;b'';
8.5;23.5;b'';
8.5;24.5;b'';
8.5;25.5;b'';
8.5;26.5;b'';
8.5;27.5;b'';
8.5;28.5;b'';
8.5;29.5;b'';
8.5;30.5;b'';
8.5;31.5;b'';
8.5;32.5;b'';
8.5;33.5;b'';
8.5;34.5;b'';
8.5;35.5;b'';
8.5;36.5;b'';
8.5;37.5;b'';
8.5;38.5;b'';
8.5;39.5;b'';
8.5;40.5;b'';
8.5;41.5;b'';
8.5;42.5;b'';
8.5;43.5;b'';
8.5;44.5;b'';
8.5;45.5;b'';
8.5;46.5;b'';
8.5;47.5;b'';
8.5;48.5;b'';
8.5;49.5;b'';
8.5;50.5;b'';0.3950831
8.5;51.5;b'';0.4086705
8.5;52.5;b'';0.41890115
8.5;53.5;b'';0.42416286
8.5;54.5;b'';0.4254377
8.5;55.5;b'';0.42476884
8.5;56.5;b'';0.4234062
8.5;57.5;b'';0.42183766
8.5;58.5;b'';0.4208254
8.5;59.5;b'';0.41995034
8.5;60.5;b'';0.41900665
8.5;61.5;b'';0.41857567
8.5;62.5;b'';0.4178942
8.5;63.5;b'';0.4170754
8.5;64.5;b'';0.41664442
8.5;65.5;b'';0.41570082
8.5;66.5;b'';0.4147008
8.5;67.5;b'';0.4140885
8.5;68.5;b'';0.41308847
8.5;69.5;b'';0.41225696
8.5;70.5;b'';0.41306242
8.5;71.5;b'';0.4134367
8.5;72.5;b'';0.41355008
8.5;73.5;b'';0.41234493
8.5;74.5;b'';0.40718326
8.5;75.5;b'';0.39971575
8.5;76.5;b'';0.39029208
8.5;77.5;b'';
8.5;78.5;b'';0.37647977
8.5;79.5;b'';0.37562826
8.5;80.5;b'';
8.5;81.5;b'';0.38869396
8.5;82.5;b'';0.40186825
8.5;83.5;b'';0.41334328
8.5;84.5;b'';0.4192749
8.5;85.5;b'';0.42078775
8.5;86.5;b'';0.42023164
8.5;87.5;b'';0.41981292
8.5;88.5;b'';0.41970044
8.5;89.5;b'';0.41965646
8.5;90.5;b'';0.42000017
8.5;91.5;b'';0.42071906
8.5;92.5;b'';0.4220879
